0.011,0,-0.0212,-3.71,0,-0.0451,-7.8925
0.021,0,-0.0213,-1.6075,0,-0.0457,-3.4875
0.031,0,-0.0214,-1.615,0,-0.0465,-3.5675
0.041,0,0,2.14,0,-0.0468,-3.54
0.051,0,0,-0,0,-0.0468,-3.51
0.061,0,-0.0218,-3.815,0,-0.0464,-3.44
0.071,0,-0.0218,-1.635,0,-0.0464,-3.48
0.081,0,-0.0216,-1.6,0,-0.0461,-3.4275
0.091,0,-0.0216,-1.62,0,-0.0461,-3.4575
0.101,0,-0.0215,-1.6025,0,-0.046,-3.44
0.111,0,-0.0216,-1.63,0,-0.0459,-3.4325
0.121,0,-0.0219,-1.6725,0,-0.0456,-3.39
0.131,0,-0.0219,-1.6425,0,-0.0456,-3.42
0.141,0,-0.0221,-1.6775,0,-0.0453,-3.3675
0.151,0,-0.0224,-1.71,0,-0.0444,-3.24
0.161,0,-0.0224,-1.68,0,-0.0444,-3.33
0.171,0,-0.0225,-1.6975,0,-0.0439,-3.2425
0.181,0,-0.0225,-1.6875,0,-0.0434,-3.205
0.191,0,-0.0223,-1.6525,0,-0.0424,-3.08
0.201,0,-0.0224,-1.69,0,-0.0422,-3.145
0.211,0,-0.0224,-1.68,0,-0.0419,-3.1125
0.221,0,-0.0224,-1.68,0,-0.0419,-3.1425
0.231,0,-0.0225,-1.6975,0,-0.0418,-3.125
0.241,0,-0.0227,-1.7225,0,-0.0415,-3.0825
0.251,0,-0.0227,-1.7025,0,-0.0415,-3.1125
0.261,0,-0.0229,-1.7375,0,-0.0412,-3.06
0.271,0,-0.023,-1.735,0,-0.0405,-2.9675
0.281,0,-0.0232,-1.76,0,-0.0401,-2.9675
0.291,0,-0.0232,-1.74,0,-0.0398,-2.955
0.301,0,-0.0232,-1.74,0,-0.0398,-2.985
0.311,0,-0.0232,-1.74,0,-0.0394,-2.915
0.321,0,-0.0233,-1.7575,0,-0.0391,-2.9025
0.331,0,-0.0235,-1.7825,0,-0.0383,-2.7925
0.342,0,-0.0237,-1.7975,0,-0.0381,-2.8375
0.351,0,-0.0237,-1.7775,0,-0.0381,-2.8575
0.361,0,-0.0238,-1.795,0,-0.0372,-2.7
0.371,0,-0.0238,-1.785,0,-0.0368,-2.72
0.381,0,-0.0238,-1.785,0,-0.0365,-2.7075
0.391,0,-0.0238,-1.785,0,-0.0365,-2.7375
0.401,0,-0.0237,-1.7675,0,-0.0363,-2.7025
0.411,0,-0.0237,-1.7775,0,-0.0361,-2.6875
0.421,0,-0.0237,-1.7775,0,-0.0361,-2.7075
0.431,0,-0.0237,-1.7775,0,-0.0361,-2.7075
0.441,0,-0.0237,-1.7775,0,-0.0358,-2.655
0.451,0,-0.0239,-1.8125,0,-0.0355,-2.6325
0.461,0,-0.024,-1.81,0,-0.0353,-2.6275
0.471,0,-0.024,-1.8,0,-0.0353,-2.6475
0.481,0,-0.0242,-1.835,0,-0.035,-2.595
0.491,0,-0.0245,-1.8675,0,-0.0344,-2.52
0.501,0,-0.0245,-1.8375,0,-0.0344,-2.58
0.512,0,-0.0244,-1.82,0,-0.0343,-2.5625
0.521,0,-0.0244,-1.83,0,-0.0343,-2.5725
0.531,0,-0.0246,-1.865,0,-0.0344,-2.59
0.541,0,-0.0246,-1.845,0,-0.0344,-2.58
0.551,0,-0.0247,-1.8625,0,-0.0344,-2.58
0.561,0,-0.0247,-1.8525,0,-0.0344,-2.58
0.571,0,-0.0247,-1.8525,0,-0.0343,-2.5625
0.581,0,-0.0245,-1.8175,0,-0.034,-2.52
0.591,0,-0.0245,-1.8375,0,-0.0338,-2.515
0.601,0,-0.0245,-1.8375,0,-0.0338,-2.535
0.611,0,-0.0243,-1.8025,0,-0.0337,-2.5175
0.621,0,-0.0244,-1.84,0,-0.0337,-2.5275
0.631,0,-0.0244,-1.83,0,-0.0336,-2.51
0.641,0,-0.0244,-1.83,0,-0.0336,-2.52
0.651,0,-0.0245,-1.8475,0,-0.0333,-2.4675
0.661,0,-0.0245,-1.8375,0,-0.0327,-2.3925
0.671,0,-0.0244,-1.82,0,-0.0323,-2.3825
0.681,0,-0.0244,-1.83,0,-0.0321,-2.3875
0.691,0,-0.0244,-1.83,0,-0.0321,-2.4075
0.701,0,-0.0242,-1.795,0,-0.032,-2.39
0.711,0,-0.0242,-1.815,0,-0.032,-2.4
0.721,0,-0.0242,-1.815,0,-0.032,-2.4
0.731,0,-0.0242,-1.815,0,-0.032,-2.4
0.741,0,-0.0245,-1.8675,0,-0.0322,-2.435
0.751,0,-0.0246,-1.855,0,-0.0321,-2.3975
0.761,0,-0.0246,-1.845,0,-0.0321,-2.4075
0.771,0,-0.0246,-1.845,0,-0.0321,-2.4075
0.781,0,-0.0247,-1.8625,0,-0.0318,-2.355
0.791,0,-0.0245,-1.8175,0,-0.0317,-2.3675
0.801,0,-0.0245,-1.8375,0,-0.0315,-2.3425
0.811,0,-0.0245,-1.8375,0,-0.0315,-2.3625
0.821,0,-0.0245,-1.8375,0,-0.0314,-2.345
0.831,0,-0.0245,-1.8375,0,-0.0315,-2.3725
0.841,0,-0.0247,-1.8725,0,-0.0318,-2.415
0.851,0,-0.0248,-1.87,0,-0.0319,-2.4025
0.861,0,-0.0248,-1.86,0,-0.0319,-2.3925
0.871,0,-0.0251,-1.9125,0,-0.0319,-2.3925
0.881,0,-0.0251,-1.8825,0,-0.0319,-2.3925
0.891,0,-0.0251,-1.8825,0,-0.0319,-2.3925
0.901,0,-0.0251,-1.8825,0,-0.0318,-2.375
0.911,0,-0.025,-1.865,0,-0.0318,-2.385
0.921,0,-0.0248,-1.84,0,-0.0319,-2.4025
0.931,0,-0.0249,-1.8775,0,-0.032,-2.41
0.941,0,-0.0249,-1.8675,0,-0.032,-2.4
0.951,0,-0.0249,-1.8675,0,-0.0321,-2.4175
0.961,0,-0.025,-1.885,0,-0.0321,-2.4075
0.971,0,-0.0251,-1.8925,0,-0.0319,-2.3725
0.982,0,-0.0252,-1.9,0,-0.0318,-2.375
0.991,0,-0.0252,-1.89,0,-0.0317,-2.3675
1.001,0,-0.0253,-1.9075,0,-0.0316,-2.36
1.011,0,-0.0253,-1.8975,0,-0.0318,-2.405
1.021,0,-0.0253,-1.8975,0,-0.0318,-2.385
1.031,0,-0.0253,-1.8975,0,-0.0318,-2.385
1.041,0,-0.0254,-1.915,0,-0.0322,-2.455
1.051,0,-0.0254,-1.905,0,-0.0324,-2.45
1.061,0,-0.0256,-1.94,0,-0.0326,-2.465
1.071,0,-0.0257,-1.9375,0,-0.0326,-2.445
1.081,0,-0.0258,-1.945,0,-0.0325,-2.4275
1.091,0,-0.0258,-1.935,0,-0.0325,-2.4375
1.101,0,-0.0259,-1.9525,0,-0.0325,-2.4375
1.111,0,-0.0259,-1.9425,0,-0.0325,-2.4375
1.121,0,-0.0262,-1.995,0,-0.0325,-2.4375
1.131,0,-0.0262,-1.965,0,-0.0327,-2.4725
1.141,0,-0.0264,-2,0,-0.0329,-2.4875
1.152,0,-0.0265,-1.9975,0,-0.0333,-2.5375
1.161,0,-0.0267,-2.0225,0,-0.0336,-2.55
1.171,0,-0.0267,-2.0025,0,-0.034,-2.59
1.181,0,-0.0269,-2.0375,0,-0.0342,-2.585
1.191,0,-0.0271,-2.0525,0,-0.0344,-2.6
1.201,0,-0.0272,-2.05,0,-0.0345,-2.5975
1.211,0,-0.0272,-2.04,0,-0.0345,-2.5875
1.221,0,-0.0273,-2.0575,0,-0.0346,-2.605
1.231,0,-0.0274,-2.065,0,-0.0347,-2.6125
1.241,0,-0.0275,-2.0725,0,-0.0348,-2.62
1.251,0,-0.0275,-2.0625,0,-0.0349,-2.6275
1.261,0,-0.0277,-2.0975,0,-0.035,-2.635
1.271,0,-0.0277,-2.0775,0,-0.0352,-2.66
1.281,0,-0.0278,-2.095,0,-0.0351,-2.6225
1.291,0,-0.0279,-2.1025,0,-0.0351,-2.6325
1.301,0,-0.0279,-2.0925,0,-0.035,-2.615
1.311,0,-0.028,-2.11,0,-0.0349,-2.6075
1.321,0,-0.028,-2.1,0,-0.0349,-2.6175
1.331,0,-0.0279,-2.0825,0,-0.0348,-2.6
1.341,0,-0.0279,-2.0925,0,-0.0348,-2.61
1.351,0,-0.0279,-2.0925,0,-0.0349,-2.6275
1.361,0,-0.0279,-2.0925,0,-0.035,-2.635
1.371,0,-0.0279,-2.0925,0,-0.0351,-2.6425
1.381,0,-0.0281,-2.1275,0,-0.0352,-2.65
1.391,0,-0.0281,-2.1075,0,-0.0352,-2.64
1.401,0,-0.0282,-2.125,0,-0.0352,-2.64
1.411,0,-0.0283,-2.1325,0,-0.0351,-2.6225
1.421,0,-0.0284,-2.14,0,-0.0349,-2.5975
1.431,0,-0.0284,-2.13,0,-0.0348,-2.6
1.441,0,-0.0284,-2.13,0,-0.0348,-2.61
1.451,0,-0.0284,-2.13,0,-0.0348,-2.61
1.461,0,-0.0284,-2.13,0,-0.0349,-2.6275
1.471,0,-0.0285,-2.1475,0,-0.035,-2.635
1.481,0,-0.0286,-2.155,0,-0.035,-2.625
1.491,0,-0.0288,-2.18,0,-0.0351,-2.6425
1.501,0,-0.029,-2.195,0,-0.0349,-2.5975
1.511,0,-0.0292,-2.21,0,-0.0347,-2.5825
1.521,0,-0.0293,-2.2075,0,-0.0345,-2.5675
1.531,0,-0.0295,-2.2325,0,-0.0342,-2.535
1.541,0,-0.0296,-2.23,0,-0.0341,-2.5475
1.551,0,-0.0297,-2.2375,0,-0.0339,-2.5225
1.561,0,-0.0298,-2.245,0,-0.0339,-2.5425
1.571,0,-0.0299,-2.2525,0,-0.0339,-2.5425
1.581,0,-0.0299,-2.2425,0,-0.0339,-2.5425
1.591,0,-0.0302,-2.295,0,-0.0339,-2.5425
1.601,0,-0.0304,-2.3,0,-0.0338,-2.525
1.611,0,-0.0305,-2.2975,0,-0.0336,-2.5
1.622,0,-0.0308,-2.34,0,-0.0334,-2.485
1.631,0,-0.031,-2.345,0,-0.0331,-2.4525
1.641,0,-0.0312,-2.36,0,-0.0329,-2.4475
1.651,0,-0.0314,-2.375,0,-0.0326,-2.415
1.661,0,-0.0315,-2.3725,0,-0.0324,-2.41
1.671,0,-0.0316,-2.38,0,-0.0323,-2.4125
1.681,0,-0.0316,-2.37,0,-0.0322,-2.405
1.691,0,-0.0317,-2.3875,0,-0.0321,-2.3975
1.701,0,-0.0317,-2.3775,0,-0.0321,-2.4075
1.711,0,-0.0317,-2.3775,0,-0.0321,-2.4075
1.721,0,-0.0318,-2.395,0,-0.032,-2.39
1.731,0,-0.0319,-2.4025,0,-0.0317,-2.3475
1.741,0,-0.0319,-2.3925,0,-0.0314,-2.325
1.751,0,-0.0321,-2.4275,0,-0.031,-2.285
1.761,0,-0.0321,-2.4075,0,-0.0307,-2.2725
1.771,0,-0.0322,-2.425,0,-0.0303,-2.2325
1.781,0,-0.0323,-2.4325,0,-0.03,-2.22
1.792,0,-0.0324,-2.44,0,-0.0299,-2.2325
1.801,0,-0.0323,-2.4125,0,-0.0297,-2.2075
1.811,0,-0.0323,-2.4225,0,-0.0295,-2.1925
1.821,0,-0.0324,-2.44,0,-0.0294,-2.195
1.831,0,-0.0324,-2.43,0,-0.0293,-2.1875
1.841,0,-0.0325,-2.4475,0,-0.0291,-2.1625
1.851,0,-0.0326,-2.455,0,-0.029,-2.165
1.861,0,-0.0327,-2.4625,0,-0.0289,-2.1575
1.871,0,-0.0327,-2.4525,0,-0.0286,-2.115
1.881,0,-0.0327,-2.4525,0,-0.0285,-2.1275
1.891,0,-0.0328,-2.47,0,-0.0282,-2.085
1.901,0,-0.0328,-2.46,0,-0.0281,-2.0975
1.911,0,-0.0327,-2.4425,0,-0.028,-2.09
1.921,0,-0.0327,-2.4525,0,-0.0278,-2.065
1.931,0,-0.0328,-2.47,0,-0.0277,-2.0675
1.941,0,-0.0329,-2.4775,0,-0.0276,-2.06
1.951,0,-0.0329,-2.4675,0,-0.0273,-2.0175
1.961,0,-0.033,-2.485,0,-0.0272,-2.03
1.971,0,-0.033,-2.475,0,-0.027,-2.005
1.981,0,-0.033,-2.475,0,-0.027,-2.025
1.991,0,-0.033,-2.475,0,-0.0269,-2.0075
2.001,0,-0.033,-2.475,0,-0.0269,-2.0175
2.011,0,-0.0329,-2.4575,0,-0.0269,-2.0175
2.021,0,-0.0329,-2.4675,0,-0.0269,-2.0175
2.031,0,-0.0329,-2.4675,0,-0.0269,-2.0175
2.041,0,-0.0329,-2.4675,0,-0.0268,-2
2.051,0,-0.0329,-2.4675,0,-0.0268,-2.01
2.061,0,-0.0329,-2.4675,0,-0.0268,-2.01
2.071,0,-0.033,-2.485,0,-0.0268,-2.01
2.081,0,-0.033,-2.475,0,-0.0267,-1.9925
2.091,0,-0.033,-2.475,0,-0.0267,-2.0025
2.101,0,-0.033,-2.475,0,-0.0267,-2.0025
2.111,0,-0.0329,-2.4575,0,-0.0268,-2.02
2.121,0,-0.0329,-2.4675,0,-0.0267,-1.9925
2.131,0,-0.0329,-2.4675,0,-0.0267,-2.0025
2.141,0,-0.0327,-2.4325,0,-0.0267,-2.0025
2.151,0,-0.0327,-2.4525,0,-0.0267,-2.0025
2.161,0,-0.0327,-2.4525,0,-0.0266,-1.985
2.171,0,-0.0328,-2.47,0,-0.0263,-1.9425
2.181,0,-0.0328,-2.46,0,-0.0262,-1.955
2.191,0,-0.0327,-2.4425,0,-0.026,-1.93
2.201,0,-0.0328,-2.47,0,-0.0258,-1.915
2.211,0,-0.0327,-2.4425,0,-0.0257,-1.9175
2.221,0,-0.0327,-2.4525,0,-0.0256,-1.91
2.231,0,-0.0326,-2.435,0,-0.0255,-1.9025
2.241,0,-0.0325,-2.4275,0,-0.0254,-1.895
2.251,0,-0.0325,-2.4375,0,-0.0253,-1.8875
2.262,0,-0.0326,-2.455,0,-0.0251,-1.8625
2.271,0,-0.0326,-2.445,0,-0.0249,-1.8475
2.281,0,-0.0327,-2.4625,0,-0.0247,-1.8325
2.291,0,-0.0329,-2.4875,0,-0.0246,-1.835
2.301,0,-0.033,-2.485,0,-0.0244,-1.81
2.311,0,-0.0333,-2.5275,0,-0.0243,-1.8125
2.321,0,-0.0334,-2.515,0,-0.0242,-1.805
2.331,0,-0.0334,-2.505,0,-0.0241,-1.7975
2.341,0,-0.0334,-2.505,0,-0.0241,-1.8075
2.351,0,-0.0332,-2.47,0,-0.024,-1.79
2.361,0,-0.0331,-2.4725,0,-0.0238,-1.765
2.371,0,-0.0329,-2.4475,0,-0.0235,-1.7325
2.381,0,-0.0326,-2.415,0,-0.0233,-1.7275
2.391,0,-0.0324,-2.41,0,-0.0229,-1.6775
2.401,0,-0.0323,-2.4125,0,-0.0226,-1.665
2.411,0,-0.0321,-2.3875,0,-0.0224,-1.66
2.421,0,-0.0322,-2.425,0,-0.0221,-1.6275
2.432,0,-0.0323,-2.4325,0,-0.0218,-1.605
2.441,0,-0.0323,-2.4225,0,-0.0217,-1.6175
2.451,0,-0.0322,-2.405,0,-0.0215,-1.5925
2.461,0,-0.0322,-2.415,0,-0.0213,-1.5775
2.471,0,-0.032,-2.38,0,-0.0211,-1.5625
2.481,0,-0.0319,-2.3825,0,-0.021,-1.565
2.491,0,-0.0316,-2.34,0,-0.0208,-1.54
2.501,0,-0.0314,-2.335,0,-0.0208,-1.56
2.511,0,-0.0311,-2.3025,0,-0.0207,-1.5425
2.521,0,-0.031,-2.315,0,-0.0206,-1.535
2.531,0,-0.0308,-2.29,0,-0.0205,-1.5275
2.541,0,-0.0309,-2.3275,0,-0.0204,-1.52
2.551,0,-0.031,-2.335,0,-0.0202,-1.495
2.561,0,-0.031,-2.325,0,-0.0202,-1.515
2.571,0,-0.0311,-2.3425,0,-0.0199,-1.4625
2.581,0,-0.0311,-2.3325,0,-0.0198,-1.475
2.591,0,-0.0309,-2.2975,0,-0.0197,-1.4675
2.601,0,-0.0307,-2.2825,0,-0.0195,-1.4425
2.611,0,-0.0306,-2.285,0,-0.0194,-1.445
2.621,0,-0.0303,-2.2425,0,-0.0193,-1.4375
2.631,0,-0.0302,-2.255,0,-0.0191,-1.4125
2.641,0,-0.03,-2.23,0,-0.019,-1.415
2.651,0,-0.03,-2.25,0,-0.0189,-1.4075
2.661,0,-0.03,-2.25,0,-0.0188,-1.4
2.671,0,-0.0299,-2.2325,0,-0.0186,-1.375
2.681,0,-0.0299,-2.2425,0,-0.0184,-1.36
2.691,0,-0.0297,-2.2075,0,-0.0182,-1.345
2.701,0,-0.0297,-2.2275,0,-0.018,-1.33
2.711,0,-0.0296,-2.21,0,-0.0179,-1.3325
2.721,0,-0.0294,-2.185,0,-0.0177,-1.3075
2.731,0,-0.0292,-2.17,0,-0.0175,-1.2925
2.741,0,-0.0291,-2.1725,0,-0.0174,-1.295
2.751,0,-0.0291,-2.1825,0,-0.0172,-1.27
2.761,0,-0.029,-2.165,0,-0.0171,-1.2725
2.771,0,-0.029,-2.175,0,-0.0169,-1.2475
2.781,0,-0.029,-2.175,0,-0.0168,-1.25
2.791,0,-0.0288,-2.14,0,-0.0167,-1.2425
2.801,0,-0.0287,-2.1425,0,-0.0166,-1.235
2.811,0,-0.0284,-2.1,0,-0.0164,-1.21
2.821,0,-0.0281,-2.0775,0,-0.0163,-1.2125
2.831,0,-0.0279,-2.0725,0,-0.0162,-1.205
2.841,0,-0.0276,-2.04,0,-0.0162,-1.215
2.851,0,-0.0275,-2.0525,0,-0.0161,-1.1975
2.861,0,-0.0275,-2.0625,0,-0.0159,-1.1725
2.871,0,-0.0278,-2.115,0,-0.0159,-1.1925
2.881,0,-0.0281,-2.1375,0,-0.0158,-1.175
2.891,0,-0.0285,-2.1775,0,-0.0156,-1.15
2.902,0,-0.0286,-2.155,0,-0.0153,-1.1175
2.911,0,-0.0287,-2.1625,0,-0.0152,-1.13
2.921,0,-0.0285,-2.1175,0,-0.015,-1.105
2.931,0,-0.0284,-2.12,0,-0.0149,-1.1075
2.941,0,-0.0282,-2.095,0,-0.0149,-1.1175
2.951,0,-0.0281,-2.0975,0,-0.015,-1.135
2.961,0,-0.0282,-2.125,0,-0.0153,-1.1775
2.971,0,-0.0284,-2.15,0,-0.0155,-1.1825
2.981,0,-0.0285,-2.1475,0,-0.0158,-1.215
2.991,0,-0.0287,-2.1725,0,-0.0162,-1.255
3.001,0,-0.029,-2.205,0,-0.0165,-1.2675
3.011,0,-0.0292,-2.21,0,-0.0167,-1.2725
3.021,0,-0.0294,-2.225,0,-0.0169,-1.2875
3.031,0,-0.0294,-2.205,0,-0.017,-1.285
3.041,0,-0.0294,-2.205,0,-0.0172,-1.31
3.051,0,-0.0293,-2.1875,0,-0.0174,-1.325
3.061,0,-0.0293,-2.1975,0,-0.0177,-1.3575
