0.011,-0.01885,0.0269,4.7076,0.01885,0.0992,17.36
0.021,-0.037699,0.0274,2.1051,0.056549,0.1003,7.6329
0.031,-0.037699,0.0279,2.1427,0.094248,0.1016,7.7506
0.041,-0.01885,0.0283,2.1627,0.16965,0.1028,7.8308
0.051,0,0.0289,2.2278,0.24504,0.1051,8.1135
0.061,0.037699,0.0293,2.2378,0.33929,0.1079,8.3737
0.071,0.056549,0.0303,2.3729,0.43354,0.11,8.4615
0.081,0.094248,0.0313,2.448,0.54664,0.1115,8.5142
0.091,0.13195,0.0321,2.488,0.65973,0.1133,8.6794
0.101,0.1508,0.0327,2.5131,0.79168,0.1145,8.7096
0.111,0.20735,0.0335,2.5932,0.94248,0.1161,8.8699
0.121,0.24504,0.0346,2.7057,1.0744,0.1176,8.9726
0.131,0.28274,0.0351,2.6833,1.2064,0.1193,9.1203
0.141,0.32044,0.035,2.6159,1.3383,0.1206,9.1781
0.151,0.35814,0.0357,2.7484,1.4891,0.1221,9.3108
0.161,0.39584,0.0359,2.7135,1.6399,0.1231,9.3361
0.171,0.45239,0.0361,2.7286,1.7907,0.1234,9.2888
0.181,0.49009,0.0361,2.7087,1.9415,0.1237,9.3116
0.191,0.52779,0.0355,2.6037,2.0923,0.1239,9.3168
0.201,0.56549,0.0352,2.6113,2.2431,0.1239,9.2971
0.211,0.62204,0.0353,2.6589,2.4127,0.1233,9.1923
0.221,0.65973,0.0348,2.5614,2.5635,0.1217,8.9725
0.231,0.71628,0.0341,2.489,2.7143,0.1187,8.6078
0.241,0.75398,0.0329,2.3491,2.884,0.116,8.4355
0.251,0.79168,0.0322,2.3466,3.0159,0.1127,8.1282
0.261,0.84823,0.0315,2.2942,3.1667,0.1091,7.8285
0.271,0.88593,0.0315,2.3643,3.3175,0.1042,7.3312
0.281,0.94248,0.031,2.2768,3.4495,0.0983,6.7889
0.291,0.98018,0.03,2.1519,3.6003,0.0919,6.2591
0.301,1.0179,0.0284,1.9719,3.7322,0.0855,5.7792
0.311,1.0556,0.0268,1.852,3.8642,0.0786,5.2119
0.321,1.1121,0.0252,1.732,3.9773,0.0715,4.6595
0.331,1.1498,0.0233,1.5596,4.0904,0.0638,4.0221
0.342,1.1875,0.0209,1.3296,4.1846,0.0563,3.4798
0.351,1.2064,0.019,1.2372,4.2977,0.0491,2.9699
0.361,1.2629,0.0173,1.1297,4.3731,0.0418,2.4124
0.371,1.2818,0.0155,0.98474,4.4485,0.0347,1.9
0.381,1.3006,0.0136,0.83226,4.5239,0.0286,1.5426
0.391,1.3383,0.0121,0.75979,4.5804,0.0241,1.3651
0.401,1.3572,0.0102,0.57731,4.637,0.0207,1.2202
0.411,1.376,0.0074,0.27732,4.6935,0.0183,1.1402
0.421,1.3949,0.0042,-0.00267,4.7312,0.0166,1.0827
0.431,1.3949,0.0012,-0.20767,4.7689,0.0155,1.0603
0.441,1.4137,-0.0018,-0.43267,4.7878,0.0145,0.99529
0.451,1.4137,-0.0045,-0.60518,4.8255,0.0137,0.95532
0.461,1.3949,-0.0071,-0.79019,4.8443,0.0133,0.96534
0.471,1.3949,-0.0099,-1.0202,4.8632,0.0136,1.0579
0.481,1.3949,-0.0123,-1.1602,4.882,0.014,1.0979
0.491,1.3949,-0.0146,-1.3228,4.9009,0.0149,1.2154
0.501,1.376,-0.0165,-1.4253,4.9197,0.0162,1.353
0.512,1.376,-0.0177,-1.4453,4.9197,0.0178,1.503
0.521,1.3572,-0.0182,-1.4129,4.9574,0.0193,1.6055
0.531,1.3572,-0.0183,-1.3804,4.9574,0.0206,1.6831
0.541,1.3383,-0.018,-1.3179,4.9574,0.0221,1.8156
